pieza		sortua izan den musika-lana	jantzi baten atal bakoitza	none
pieza		sortua izan den musika-lana	paperezko edo oihalezko zerrenda bildua, fabrikatik irten bezala dagoena eta erabili gabea	none
pieza		sortua izan den musika-lana	(Mus.) musika-lan soltea	exact
pieza		trukerako erabiltzen den metalezko pieza (disko-formakoa normalki)	makina, tresna edo mekanismo baten banakako osagai bakoitza	none
pieza		trukerako erabiltzen den metalezko pieza (disko-formakoa normalki)	hainbat jokotan, xakean eta dama-jokoan esaterako, erabiltzen den fitxa edo irudietako bakoitza	none
pieza		trukerako erabiltzen den metalezko pieza (disko-formakoa normalki)	eredu edo patroi baten arabera egindako banakako elementu bakoitza	none
pieza		trukerako erabiltzen den metalezko pieza (disko-formakoa normalki)	zenbait multzo edo bildumatan, aleetako bakoitza	none
pieza		trukerako erabiltzen den metalezko pieza (disko-formakoa normalki)	jantzi baten atal bakoitza	none
pieza		trukerako erabiltzen den metalezko pieza (disko-formakoa normalki)	paperezko edo oihalezko zerrenda bildua, fabrikatik irten bezala dagoena eta erabili gabea	none
pieza		trukerako erabiltzen den metalezko pieza (disko-formakoa normalki)	(Mus.) musika-lan soltea	none
tentsio		talde, estatu edota pertsonen arteko tirabira askoko harreman-egoera	tenkatua dagoen gorputz elastiko baten egoera	none
tentsio		talde, estatu edota pertsonen arteko tirabira askoko harreman-egoera	urduri, larritua dagoenaren egoera	none
tentsio		talde, estatu edota pertsonen arteko tirabira askoko harreman-egoera	talde, estatu edota pertsonen arteko tirabira askoko harreman-egoera	exact
tentsio		talde, estatu edota pertsonen arteko tirabira askoko harreman-egoera	jarduera bati ekin aurretik, zenbait muskulu uzkurtuta egotea	none
tentsio		talde, estatu edota pertsonen arteko tirabira askoko harreman-egoera	(Elektr.) bi eroale elektrikoren edo elektrizitatez kargatutako bi gorputzen arteko potentzial-diferentzia	none
tentsio		talde, estatu edota pertsonen arteko tirabira askoko harreman-egoera	(Med.) presio arteriala	none
tentsio		presio arteriala	tenkatua dagoen gorputz elastiko baten egoera	none
tentsio		presio arteriala	urduri, larritua dagoenaren egoera	none
tentsio		presio arteriala	talde, estatu edota pertsonen arteko tirabira askoko harreman-egoera	none
tentsio		presio arteriala	jarduera bati ekin aurretik, zenbait muskulu uzkurtuta egotea	none
tentsio		presio arteriala	(Elektr.) bi eroale elektrikoren edo elektrizitatez kargatutako bi gorputzen arteko potentzial-diferentzia	none
tentsio		presio arteriala	(Med.) presio arteriala	exact
tentsio		eremu edo zirkuitu elektriko baten bi punturen potentzial elektrikoen kendura, hots, karga-unitatea puntu batetik bestera higitzeko lana	tenkatua dagoen gorputz elastiko baten egoera	none
tentsio		eremu edo zirkuitu elektriko baten bi punturen potentzial elektrikoen kendura, hots, karga-unitatea puntu batetik bestera higitzeko lana	urduri, larritua dagoenaren egoera	none
tentsio		eremu edo zirkuitu elektriko baten bi punturen potentzial elektrikoen kendura, hots, karga-unitatea puntu batetik bestera higitzeko lana	talde, estatu edota pertsonen arteko tirabira askoko harreman-egoera	none
tentsio		eremu edo zirkuitu elektriko baten bi punturen potentzial elektrikoen kendura, hots, karga-unitatea puntu batetik bestera higitzeko lana	jarduera bati ekin aurretik, zenbait muskulu uzkurtuta egotea	none
tentsio		eremu edo zirkuitu elektriko baten bi punturen potentzial elektrikoen kendura, hots, karga-unitatea puntu batetik bestera higitzeko lana	(Elektr.) bi eroale elektrikoren edo elektrizitatez kargatutako bi gorputzen arteko potentzial-diferentzia	exact
tentsio		eremu edo zirkuitu elektriko baten bi punturen potentzial elektrikoen kendura, hots, karga-unitatea puntu batetik bestera higitzeko lana	(Med.) presio arteriala	none
tentsio		organismo osoaren aurkako eraso batek (traumak, hotzak, gehiegizko lanak, kezkak edo emozioak, etab.ek) eragindako asaldura eta erantzun fisiko eta psikikoen multzoa, delako organismoa gaixotzeko zorian jartzen duena	tenkatua dagoen gorputz elastiko baten egoera	none
tentsio		organismo osoaren aurkako eraso batek (traumak, hotzak, gehiegizko lanak, kezkak edo emozioak, etab.ek) eragindako asaldura eta erantzun fisiko eta psikikoen multzoa, delako organismoa gaixotzeko zorian jartzen duena	urduri, larritua dagoenaren egoera	none
tentsio		organismo osoaren aurkako eraso batek (traumak, hotzak, gehiegizko lanak, kezkak edo emozioak, etab.ek) eragindako asaldura eta erantzun fisiko eta psikikoen multzoa, delako organismoa gaixotzeko zorian jartzen duena	talde, estatu edota pertsonen arteko tirabira askoko harreman-egoera	none
tentsio		organismo osoaren aurkako eraso batek (traumak, hotzak, gehiegizko lanak, kezkak edo emozioak, etab.ek) eragindako asaldura eta erantzun fisiko eta psikikoen multzoa, delako organismoa gaixotzeko zorian jartzen duena	jarduera bati ekin aurretik, zenbait muskulu uzkurtuta egotea	none
tentsio		organismo osoaren aurkako eraso batek (traumak, hotzak, gehiegizko lanak, kezkak edo emozioak, etab.ek) eragindako asaldura eta erantzun fisiko eta psikikoen multzoa, delako organismoa gaixotzeko zorian jartzen duena	(Elektr.) bi eroale elektrikoren edo elektrizitatez kargatutako bi gorputzen arteko potentzial-diferentzia	none
tentsio		organismo osoaren aurkako eraso batek (traumak, hotzak, gehiegizko lanak, kezkak edo emozioak, etab.ek) eragindako asaldura eta erantzun fisiko eta psikikoen multzoa, delako organismoa gaixotzeko zorian jartzen duena	(Med.) presio arteriala	none
tentsio		jarduera bati ekin aurretik, zenbait muskulu uzkurtuta egotea	tenkatua dagoen gorputz elastiko baten egoera	none
tentsio		jarduera bati ekin aurretik, zenbait muskulu uzkurtuta egotea	urduri, larritua dagoenaren egoera	none
tentsio		jarduera bati ekin aurretik, zenbait muskulu uzkurtuta egotea	talde, estatu edota pertsonen arteko tirabira askoko harreman-egoera	none
tentsio		jarduera bati ekin aurretik, zenbait muskulu uzkurtuta egotea	jarduera bati ekin aurretik, zenbait muskulu uzkurtuta egotea	exact
tentsio		jarduera bati ekin aurretik, zenbait muskulu uzkurtuta egotea	(Elektr.) bi eroale elektrikoren edo elektrizitatez kargatutako bi gorputzen arteko potentzial-diferentzia	none
tentsio		jarduera bati ekin aurretik, zenbait muskulu uzkurtuta egotea	(Med.) presio arteriala	none
